Price,Adj Close,Close,High,Low,Open,Volume
Ticker,INDUSINDBK.NS,INDUSINDBK.NS,INDUSINDBK.NS,INDUSINDBK.NS,INDUSINDBK.NS,INDUSINDBK.NS
Datetime,,,,,,
2025-12-10 03:45:00+00:00,841.0,841.0,851.25,840.25,847.7999877929688,0
2025-12-10 03:50:00+00:00,842.3499755859375,842.3499755859375,842.9000244140625,841.0,841.5999755859375,50988
2025-12-10 03:55:00+00:00,845.3499755859375,845.3499755859375,846.0499877929688,842.0,842.3499755859375,33576
2025-12-10 04:00:00+00:00,847.0,847.0,848.4500122070312,845.25,845.2999877929688,29670
2025-12-10 04:05:00+00:00,847.0,847.0,848.3499755859375,847.0,847.0999755859375,29192
2025-12-10 04:10:00+00:00,845.4000244140625,845.4000244140625,847.7000122070312,844.5,847.0999755859375,28119
2025-12-10 04:15:00+00:00,845.3499755859375,845.3499755859375,846.3499755859375,844.4000244140625,845.4000244140625,25225
2025-12-10 04:20:00+00:00,845.7000122070312,845.7000122070312,847.0499877929688,845.2000122070312,845.3499755859375,18834
2025-12-10 04:25:00+00:00,844.2000122070312,844.2000122070312,846.2000122070312,844.2000122070312,845.8499755859375,13206
2025-12-10 04:30:00+00:00,845.75,845.75,845.9500122070312,844.2000122070312,844.3499755859375,15318
2025-12-10 04:35:00+00:00,847.5,847.5,847.5499877929688,845.5999755859375,845.75,21094
2025-12-10 04:40:00+00:00,845.8499755859375,845.8499755859375,847.75,843.5999755859375,847.5,27435
2025-12-10 04:45:00+00:00,846.0499877929688,846.0499877929688,847.5999755859375,845.6500244140625,845.9000244140625,25461
2025-12-10 04:50:00+00:00,845.6500244140625,845.6500244140625,846.2999877929688,845.5499877929688,845.8499755859375,13566
2025-12-10 04:55:00+00:00,843.3499755859375,843.3499755859375,845.4500122070312,843.2000122070312,845.4500122070312,11717
2025-12-10 05:00:00+00:00,844.5,844.5,844.7000122070312,843.2999877929688,843.3499755859375,7212
2025-12-10 05:05:00+00:00,843.3499755859375,843.3499755859375,844.8499755859375,843.25,844.5,7907
2025-12-10 05:10:00+00:00,844.3499755859375,844.3499755859375,844.3499755859375,843.0999755859375,843.25,7310
2025-12-10 05:15:00+00:00,841.7999877929688,841.7999877929688,844.3499755859375,841.7999877929688,844.3499755859375,16340
2025-12-10 05:20:00+00:00,840.0499877929688,840.0499877929688,841.8499755859375,839.25,841.7000122070312,37103
